150, 179, 0.02, -0.06, 6798

154, 182, 0.08, 0.06, 6847

158, 175, 0.08, -0.15, 6895

166, 160, 0.16, -0.31, 6944

172, 143, 0.13, -0.35, 6992

186, 142, 0.28, -0.02, 7042

197, 134, 0.23, -0.17, 7090

202, 132, 0.10, -0.04, 7139

203, 133, 0.02, 0.02, 7187

201, 134, -0.04, 0.02, 7236

196, 135, -0.10, 0.02, 7284

189, 135, -0.14, 0.00, 7333

177, 138, -0.24, 0.06, 7383

160, 151, -0.35, 0.27, 7431

143, 153, -0.35, 0.04, 7480

133, 153, -0.20, 0.00, 7529

130, 152, -0.06, -0.02, 7577

130, 154, 0.00, 0.04, 7625

129, 156, -0.02, 0.04, 7674

129, 154, 0.00, -0.04, 7723

131, 154, 0.04, 0.00, 7772

135, 149, 0.08, -0.10, 7820

143, 137, 0.16, -0.24, 7869

154, 124, 0.23, -0.27, 7917

163, 100, 0.18, -0.49, 7966

171, 84, 0.17, -0.33, 8014

173, 83, 0.04, -0.02, 8064

173, 83, 0.00, 0.00, 8112

171, 79, -0.04, -0.08, 8161

169, 85, -0.04, 0.12, 8210

165, 94, -0.08, 0.19, 8258

165, 94, 0.00, 0.00, 8307

157, 124, -0.17, 0.63, 8355

151, 154, -0.12, 0.61, 8404

148, 172, -0.06, 0.36, 8454

145, 175, -0.06, 0.06, 8502

149, 182, 0.08, 0.14, 8551

149, 181, 0.00, -0.02, 8599

149, 179, 0.00, -0.04, 8648

149, 176, 0.00, -0.06, 8696

152, 172, 0.06, -0.08, 8744

159, 165, 0.14, -0.14, 8794

171, 159, 0.25, -0.13, 8842

182, 136, 0.22, -0.47, 8891

194, 140, 0.25, 0.08, 8939

198, 128, 0.08, -0.24, 8988

201, 129, 0.06, 0.02, 9036

199, 129, -0.04, 0.00, 9085

193, 131, -0.12, 0.04, 9134

185, 132, -0.16, 0.02, 9183

173, 135, -0.25, 0.06, 9231

158, 143, -0.31, 0.16, 9280

141, 145, -0.35, 0.04, 9328

129, 159, -0.24, 0.29, 9377

124, 153, -0.10, -0.13, 9425

124, 156, 0.00, 0.06, 9475

126, 159, 0.04, 0.06, 9524

127, 160, 0.02, 0.02, 9572

132, 156, 0.10, -0.08, 9621

138, 154, 0.13, -0.04, 9669

147, 150, 0.18, -0.08, 9718

156, 120, 0.19, -0.63, 9766

166, 99, 0.20, -0.42, 9816

174, 89, 0.17, -0.21, 9864

174, 89, 0.00, 0.00, 9913

170, 96, -0.02, 0.04, 10107

164, 111, -0.12, 0.30, 10157

164, 111, 0.00, 0.00, 10205

151, 162, -0.27, 1.04, 10254

148, 171, -0.06, 0.19, 10302

145, 177, -0.06, 0.12, 10351

146, 177, 0.02, 0.00, 10399

146, 175, 0.00, -0.04, 10448

148, 172, 0.04, -0.06, 10497

150, 174, 0.04, 0.04, 10546

155, 162, 0.10, -0.25, 10594

166, 160, 0.22, -0.04, 10643

180, 146, 0.29, -0.29, 10691

192, 141, 0.24, -0.10, 10740

199, 131, 0.14, -0.20, 10789

201, 131, 0.04, 0.00, 10838

198, 131, -0.06, 0.00, 10887

193, 133, -0.10, 0.04, 10935

185, 134, -0.16, 0.02, 10984

172, 144, -0.27, 0.21, 11032

172, 144, 0.00, 0.00, 11081

142, 146, -0.63, 0.04, 11129

129, 151, -0.26, 0.10, 11179

124, 154, -0.10, 0.06, 11227

124, 153, 0.00, -0.02, 11276

125, 156, 0.02, 0.06, 11325

127, 155, 0.04, -0.02, 11373

133, 163, 0.12, 0.16, 11422

137, 154, 0.08, -0.19, 11470

146, 134, 0.19, -0.42, 11518

157, 124, 0.22, -0.20, 11568

167, 106, 0.21, -0.38, 11616

174, 98, 0.14, -0.16, 11665

174, 98, 0.00, 0.00, 11713

167, 99, -0.03, 0.00, 11957

162, 115, -0.10, 0.33, 12006

158, 141, -0.08, 0.54, 12054

153, 153, -0.10, 0.24, 12103

152, 175, -0.02, 0.45, 12152

152, 176, 0.00, 0.02, 12200

153, 177, 0.02, 0.02, 12250

153, 178, 0.00, 0.02, 12298

154, 175, 0.02, -0.06, 12347

157, 170, 0.06, -0.10, 12395

162, 160, 0.10, -0.20, 12444

172, 159, 0.21, -0.02, 12492

181, 143, 0.18, -0.33, 12541

192, 137, 0.22, -0.12, 12590

199, 129, 0.15, -0.17, 12638

201, 128, 0.04, -0.02, 12687

198, 131, -0.06, 0.06, 12735

192, 135, -0.12, 0.08, 12784

183, 143, -0.19, 0.17, 12832

168, 139, -0.31, -0.08, 12881

150, 151, -0.36, 0.24, 12931

135, 151, -0.31, 0.00, 12979

127, 158, -0.16, 0.14, 13028

126, 156, -0.02, -0.04, 13076

127, 157, 0.02, 0.02, 13125

128, 157, 0.02, 0.00, 13174

130, 158, 0.04, 0.02, 13222

138, 162, 0.16, 0.08, 13272

138, 162, 0.00, 0.00, 13320

173, 96, 0.24, -0.45, 13466

173, 96, 0.00, 0.00, 13514

167, 98, -0.02, 0.01, 13758

163, 111, -0.08, 0.27, 13806

163, 111, 0.00, 0.00, 13855

152, 144, -0.23, 0.69, 13903

148, 171, -0.08, 0.54, 13953

149, 180, 0.02, 0.18, 14002

149, 179, 0.00, -0.02, 14050

151, 179, 0.04, 0.00, 14099

150, 175, -0.02, -0.08, 14147

153, 178, 0.06, 0.06, 14196

154, 165, 0.02, -0.27, 14244

162, 158, 0.16, -0.14, 14294

174, 147, 0.25, -0.23, 14342

188, 138, 0.29, -0.19, 14390

201, 130, 0.27, -0.16, 14439

208, 126, 0.15, -0.08, 14487

209, 129, 0.02, 0.06, 14536

206, 129, -0.06, 0.00, 14585

201, 134, -0.10, 0.10, 14633

191, 132, -0.20, -0.04, 14683

178, 139, -0.27, 0.15, 14731

163, 141, -0.31, 0.04, 14780

148, 136, -0.31, -0.10, 14828

133, 156, -0.31, 0.41, 14877

124, 162, -0.19, 0.13, 14925

123, 163, -0.02, 0.02, 14974

123, 164, 0.00, 0.02, 15023

124, 162, 0.02, -0.04, 15072

129, 166, 0.10, 0.08, 15120

136, 154, 0.14, -0.24, 15169

136, 154, 0.00, 0.00, 15217

159, 126, 0.47, -0.57, 15266

170, 113, 0.23, -0.27, 15314

177, 90, 0.14, -0.46, 15364

180, 86, 0.06, -0.08, 15412

180, 85, 0.00, -0.02, 15461

176, 88, -0.08, 0.06, 15509

174, 91, -0.04, 0.06, 15558

172, 98, -0.04, 0.14, 15607

172, 98, 0.00, 0.00, 15655

