150, 130, 0.12, -0.04, 4927

157, 118, 0.15, -0.25, 4975

162, 94, 0.10, -0.49, 5024

168, 93, 0.13, -0.02, 5072

172, 77, 0.08, -0.32, 5122

176, 73, 0.08, -0.08, 5170

176, 76, 0.00, 0.06, 5219

176, 75, 0.00, -0.02, 5267

174, 76, -0.04, 0.02, 5316

174, 79, 0.00, 0.06, 5365

172, 84, -0.04, 0.10, 5413

170, 93, -0.04, 0.18, 5463

169, 99, -0.02, 0.13, 5511

165, 111, -0.08, 0.24, 5560

163, 124, -0.04, 0.27, 5608

161, 141, -0.04, 0.35, 5657

159, 154, -0.04, 0.27, 5705

157, 161, -0.04, 0.14, 5754

156, 164, -0.02, 0.06, 5803

156, 164, 0.00, 0.00, 5852

156, 164, 0.00, 0.00, 5901

158, 163, 0.04, -0.02, 5949

160, 160, 0.04, -0.06, 5998

166, 157, 0.13, -0.06, 6046

171, 153, 0.10, -0.08, 6095

179, 150, 0.16, -0.06, 6144

187, 146, 0.17, -0.08, 6192

195, 150, 0.16, 0.08, 6241

201, 140, 0.12, -0.20, 6290

205, 139, 0.08, -0.02, 6338

206, 137, 0.02, -0.04, 6387

205, 136, -0.02, -0.02, 6435

203, 139, -0.04, 0.06, 6483

198, 146, -0.10, 0.14, 6533

192, 137, -0.13, -0.19, 6581

184, 137, -0.16, 0.00, 6630

177, 137, -0.14, 0.00, 6679

167, 136, -0.21, -0.02, 6727

157, 137, -0.20, 0.02, 6776

148, 139, -0.19, 0.04, 6824

139, 141, -0.18, 0.04, 6874

131, 145, -0.17, 0.08, 6922

127, 147, -0.08, 0.04, 6971

127, 149, 0.00, 0.04, 7019

127, 150, 0.00, 0.02, 7068

129, 151, 0.04, 0.02, 7116

130, 148, 0.02, -0.06, 7165

134, 145, 0.08, -0.06, 7215

139, 140, 0.10, -0.10, 7263

146, 134, 0.14, -0.12, 7312

153, 125, 0.15, -0.19, 7360

159, 122, 0.12, -0.06, 7409

163, 104, 0.08, -0.38, 7457

170, 99, 0.15, -0.10, 7505

170, 99, 0.00, 0.00, 7555

169, 92, -0.00, -0.02, 7896

166, 99, -0.06, 0.15, 7944

161, 122, -0.10, 0.47, 7993

159, 125, -0.04, 0.06, 8041

157, 141, -0.04, 0.33, 8090

154, 153, -0.06, 0.25, 8138

153, 161, -0.02, 0.16, 8187

153, 164, 0.00, 0.06, 8236

154, 165, 0.02, 0.02, 8285

154, 166, 0.00, 0.02, 8334

155, 163, 0.02, -0.06, 8382

161, 162, 0.12, -0.02, 8431

167, 158, 0.13, -0.08, 8479

175, 155, 0.16, -0.06, 8528

184, 148, 0.18, -0.14, 8577

194, 151, 0.20, 0.06, 8626

200, 136, 0.13, -0.31, 8674

208, 140, 0.16, 0.08, 8723

208, 140, 0.00, 0.00, 8772

188, 134, -0.07, -0.02, 9064

177, 137, -0.23, 0.06, 9112

165, 138, -0.24, 0.02, 9161

154, 140, -0.23, 0.04, 9209

145, 141, -0.18, 0.02, 9259

137, 143, -0.16, 0.04, 9308

132, 145, -0.10, 0.04, 9356

129, 147, -0.06, 0.04, 9405

127, 148, -0.04, 0.02, 9453

129, 148, 0.04, 0.00, 9501

131, 148, 0.04, 0.00, 9550

135, 145, 0.08, -0.06, 9600

143, 140, 0.17, -0.10, 9648

149, 134, 0.12, -0.12, 9697

157, 127, 0.17, -0.15, 9745

163, 119, 0.12, -0.16, 9794

168, 115, 0.10, -0.08, 9842

172, 107, 0.08, -0.16, 9891

174, 93, 0.04, -0.29, 9939

174, 93, 0.00, 0.00, 9989

166, 111, -0.02, 0.04, 10426

164, 138, -0.04, 0.55, 10475

161, 141, -0.06, 0.06, 10524

161, 152, 0.00, 0.23, 10572

159, 161, -0.04, 0.18, 10621

157, 168, -0.04, 0.14, 10670

157, 170, 0.00, 0.04, 10719

158, 171, 0.02, 0.02, 10767

159, 169, 0.02, -0.04, 10816

161, 165, 0.04, -0.08, 10864

166, 161, 0.10, -0.08, 10913

172, 157, 0.13, -0.08, 10961

178, 150, 0.12, -0.14, 11011

185, 145, 0.15, -0.10, 11059

191, 140, 0.12, -0.10, 11108

198, 144, 0.15, 0.08, 11156

201, 130, 0.06, -0.29, 11205

206, 118, 0.10, -0.25, 11253

206, 118, 0.00, 0.00, 11302

192, 128, -0.05, 0.03, 11594

184, 121, -0.16, -0.14, 11643

173, 132, -0.22, 0.22, 11692

162, 135, -0.23, 0.06, 11740

153, 137, -0.18, 0.04, 11789

144, 140, -0.19, 0.06, 11837

138, 142, -0.12, 0.04, 11886

131, 143, -0.14, 0.02, 11935

128, 145, -0.06, 0.04, 11984

127, 145, -0.02, 0.00, 12033

127, 145, 0.00, 0.00, 12082

129, 144, 0.04, -0.02, 12130

132, 142, 0.06, -0.04, 12178

137, 137, 0.10, -0.10, 12227

145, 131, 0.16, -0.12, 12276

155, 123, 0.21, -0.17, 12324

163, 115, 0.16, -0.16, 12374

169, 111, 0.13, -0.08, 12422

169, 111, 0.00, 0.00, 12470

180, 92, 0.04, -0.06, 12763

177, 94, -0.06, 0.04, 12811

175, 97, -0.04, 0.06, 12860

175, 97, 0.00, 0.00, 12909

166, 121, -0.19, 0.50, 12957

163, 131, -0.06, 0.20, 13006

160, 146, -0.06, 0.31, 13054

157, 156, -0.06, 0.20, 13104

155, 164, -0.04, 0.17, 13152

155, 167, 0.00, 0.06, 13200

155, 169, 0.00, 0.04, 13249

155, 165, 0.00, -0.08, 13298

158, 164, 0.06, -0.02, 13346

161, 159, 0.06, -0.10, 13395

166, 153, 0.10, -0.12, 13444

173, 147, 0.15, -0.13, 13492

180, 141, 0.14, -0.12, 13541

187, 137, 0.15, -0.08, 13589

194, 133, 0.14, -0.08, 13638

201, 130, 0.14, -0.06, 13687

205, 124, 0.08, -0.13, 13735

210, 129, 0.10, 0.10, 13785

210, 115, 0.00, -0.29, 13833

208, 115, -0.04, 0.00, 13882

206, 131, -0.04, 0.33, 13931

200, 134, -0.13, 0.06, 13979

193, 128, -0.14, -0.12, 14028

185, 130, -0.17, 0.04, 14076

176, 131, -0.18, 0.02, 14126

167, 132, -0.19, 0.02, 14174

158, 133, -0.18, 0.02, 14223

150, 135, -0.17, 0.04, 14271

144, 138, -0.12, 0.06, 14320

135, 141, -0.19, 0.06, 14368

132, 145, -0.06, 0.08, 14417

131, 147, -0.02, 0.04, 14466

132, 147, 0.02, 0.00, 14515

133, 146, 0.02, -0.02, 14563

137, 144, 0.08, -0.04, 14612

142, 141, 0.10, -0.06, 14660

147, 136, 0.10, -0.10, 14709

152, 130, 0.10, -0.13, 14757

158, 122, 0.12, -0.16, 14807

162, 114, 0.08, -0.17, 14855

162, 114, 0.00, 0.00, 14904

170, 89, 0.17, -0.52, 14952

170, 89, 0.00, 0.00, 15001

174, 101, 0.01, 0.03, 15390

171, 106, -0.06, 0.10, 15439

166, 127, -0.10, 0.43, 15488

163, 133, -0.06, 0.12, 15537

159, 145, -0.08, 0.25, 15585

158, 156, -0.02, 0.22, 15634

156, 161, -0.04, 0.10, 15682

155, 163, -0.02, 0.04, 15731

156, 162, 0.02, -0.02, 15780

157, 160, 0.02, -0.04, 15828

160, 157, 0.06, -0.06, 15878

164, 153, 0.08, -0.08, 15926

169, 148, 0.10, -0.10, 15974

177, 142, 0.16, -0.12, 16023

183, 139, 0.13, -0.06, 16071

190, 134, 0.14, -0.10, 16120

197, 130, 0.14, -0.08, 16169

202, 123, 0.10, -0.14, 16218

202, 123, 0.00, 0.00, 16267

213, 117, 0.11, -0.06, 16364

214, 117, 0.02, 0.00, 16412

211, 116, -0.06, -0.02, 16461

208, 120, -0.06, 0.08, 16509

208, 120, 0.00, 0.00, 16559

188, 126, -0.21, 0.06, 16656

179, 131, -0.18, 0.10, 16705

168, 132, -0.23, 0.02, 16753

159, 134, -0.18, 0.04, 16802

150, 138, -0.19, 0.08, 16850

142, 139, -0.16, 0.02, 16899

135, 143, -0.14, 0.08, 16948

130, 146, -0.10, 0.06, 16996

128, 147, -0.04, 0.02, 17045

128, 147, 0.00, 0.00, 17093

130, 145, 0.04, -0.04, 17142

133, 144, 0.06, -0.02, 17191

138, 142, 0.10, -0.04, 17240

144, 137, 0.12, -0.10, 17289

149, 131, 0.10, -0.13, 17337

156, 125, 0.14, -0.12, 17386

162, 118, 0.13, -0.15, 17434

168, 107, 0.12, -0.22, 17483

168, 107, 0.00, 0.00, 17532

181, 74, 0.13, -0.34, 17630

185, 64, 0.08, -0.21, 17678

185, 68, 0.00, 0.08, 17726

184, 67, -0.02, -0.02, 17775

184, 67, 0.00, 0.00, 17823

172, 116, -0.08, 0.33, 17970

168, 129, -0.08, 0.27, 18019

165, 134, -0.06, 0.10, 18067

161, 145, -0.08, 0.22, 18116

161, 153, 0.00, 0.17, 18164

159, 161, -0.04, 0.16, 18213

158, 169, -0.02, 0.16, 18262

157, 174, -0.02, 0.10, 18311

159, 174, 0.04, 0.00, 18359

161, 176, 0.04, 0.04, 18408

162, 169, 0.02, -0.15, 18456

165, 165, 0.06, -0.08, 18505

171, 158, 0.13, -0.15, 18553

179, 150, 0.16, -0.16, 18603

189, 143, 0.20, -0.14, 18652

197, 139, 0.17, -0.08, 18700

197, 139, 0.00, 0.00, 18749

165, 139, -0.05, 0.00, 19333

156, 142, -0.19, 0.06, 19381

148, 145, -0.16, 0.06, 19430

139, 147, -0.18, 0.04, 19479

132, 150, -0.15, 0.06, 19527

129, 151, -0.06, 0.02, 19576

127, 151, -0.04, 0.00, 19624

127, 151, 0.00, 0.00, 19674

128, 151, 0.02, 0.00, 19722

132, 148, 0.08, -0.06, 19771

139, 146, 0.15, -0.04, 19819

149, 141, 0.20, -0.10, 19868

160, 135, 0.23, -0.13, 19916

169, 128, 0.18, -0.14, 19965

175, 119, 0.12, -0.18, 20014

180, 114, 0.10, -0.10, 20063

182, 102, 0.04, -0.25, 20111

182, 102, 0.00, 0.00, 20160

184, 71, 0.02, -0.32, 20257

185, 76, 0.02, 0.10, 20306

185, 61, 0.00, -0.31, 20355

184, 73, -0.02, 0.24, 20404

184, 73, 0.00, 0.00, 20452

171, 123, -0.09, 0.34, 20598

167, 136, -0.08, 0.27, 20646

162, 150, -0.10, 0.28, 20696

159, 161, -0.06, 0.23, 20744

157, 167, -0.04, 0.12, 20793

156, 168, -0.02, 0.02, 20841

157, 168, 0.02, 0.00, 20890

161, 165, 0.08, -0.06, 20938

167, 160, 0.12, -0.10, 20987

173, 156, 0.12, -0.08, 21036

181, 151, 0.16, -0.10, 21085

189, 144, 0.17, -0.15, 21133

197, 139, 0.16, -0.10, 21182

203, 133, 0.13, -0.13, 21230

203, 133, 0.00, 0.00, 21279

191, 132, -0.04, -0.00, 21620

181, 133, -0.20, 0.02, 21669

171, 135, -0.20, 0.04, 21718

161, 138, -0.21, 0.06, 21766

152, 139, -0.18, 0.02, 21815

144, 147, -0.17, 0.17, 21863

137, 149, -0.14, 0.04, 21912

132, 152, -0.10, 0.06, 21960

130, 157, -0.04, 0.10, 22009

130, 158, 0.00, 0.02, 22057

131, 156, 0.02, -0.04, 22107

136, 153, 0.10, -0.06, 22155

142, 149, 0.12, -0.08, 22204

150, 143, 0.17, -0.13, 22252

158, 135, 0.16, -0.16, 22301

165, 124, 0.14, -0.22, 22350

170, 115, 0.10, -0.19, 22398

175, 112, 0.10, -0.06, 22447

175, 112, 0.00, 0.00, 22496

181, 74, 0.06, -0.39, 22594

184, 65, 0.06, -0.19, 22642

185, 73, 0.02, 0.16, 22691

185, 73, 0.00, 0.00, 22739

176, 107, -0.05, 0.17, 22934

173, 124, -0.06, 0.35, 22982

169, 128, -0.08, 0.08, 23031

166, 141, -0.06, 0.27, 23079

165, 150, -0.02, 0.18, 23129

163, 160, -0.04, 0.21, 23177

162, 169, -0.02, 0.18, 23226

160, 176, -0.04, 0.15, 23274

160, 175, 0.00, -0.02, 23323

161, 174, 0.02, -0.02, 23372

166, 168, 0.10, -0.13, 23420

171, 160, 0.10, -0.16, 23470

177, 158, 0.13, -0.04, 23518

184, 152, 0.14, -0.12, 23567

191, 149, 0.14, -0.06, 23616

199, 145, 0.17, -0.08, 23664

199, 145, 0.00, 0.00, 23713

183, 140, -0.03, -0.01, 24200

171, 143, -0.25, 0.06, 24248

160, 146, -0.22, 0.06, 24297

151, 149, -0.19, 0.06, 24345

143, 152, -0.16, 0.06, 24394

136, 156, -0.15, 0.08, 24442

131, 158, -0.10, 0.04, 24492

130, 159, -0.02, 0.02, 24540

132, 159, 0.04, 0.00, 24589

136, 155, 0.08, -0.08, 24637

141, 151, 0.10, -0.08, 24686

147, 149, 0.13, -0.04, 24734

152, 142, 0.10, -0.14, 24783

160, 132, 0.16, -0.20, 24832

168, 128, 0.16, -0.08, 24881

173, 114, 0.10, -0.29, 24929

173, 114, 0.00, 0.00, 24978

174, 130, 0.00, 0.03, 25464

171, 141, -0.06, 0.22, 25513

168, 151, -0.06, 0.20, 25562

166, 158, -0.04, 0.14, 25611

